+------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|start_time|finish_tim|          queue_name|exec_hostn|num_exec_p| num_slots|job_exit_s|    application_name|job_i|job_pend_t|job_run_ti|job_mem_us|job_swap_u|job_cpu_ti|
|    300001|    415001|           sischarac|  phas3414|1.0000000*|         1|      DONE|                   -|  972|         0|    115000|    128238|   1067644|3.0000000*|
|    300001|    415001|           sischarac|  phas3414|1.0000000*|         1|      DONE|                   -|  971|         0|    115000|    132778|   1067652|3.0000000*|
|    300001|    415001|           sischarac|  phas3414|1.0000000*|         1|      DONE|                   -|  969|         0|    115000|    131329|   1067660|3.0000000*|
|    300001|    415001|           sischarac|  phas3414|1.0000000*|         1|      DONE|                   -|  970|         0|    115000|    131206|   1067660|3.0000000*|
|    364001|    415001|                 gui|  phas3065|1.0000000*|         1|      DONE|               novas| 1215|         0|     51000|    132363|    909792|3.0000000*|
|    142001|    415001|        hspice_short|  phas2990|2.0000000*|         2|      DONE|        hspice_short|  497|         0|    273000|    222555|    587076|529.00000*|
|    300001|    415001|           sischarac|  phas3436|1.0000000*|         1|      DONE|                   -|  974|         0|    115000|    131664|   1067660|3.0000000*|
|    400001|    416001|           fss_short|  chas1594|1.0000000*|         1|      DONE|           fss_short| 1310|         0|     16000|     91206|    524420|13.000000*|
|    380001|    416001|            hs_short|  phas2968|2.0000000*|         2|      DONE|            hs_short| 1259|         0|     36000|     59496|    483872|4.0000000*|
|    285001|    417001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -|  925|         0|    132000|    262055|   1223516|64.000000*|
|    240001|    418001|     star-rcxt_short|  phas3297|1.0000000*|         1|      DONE|     star-rcxt_short|  759|         0|    178000|    277436|   1217292|53.000000*|
|    224001|    419001|       fsspice_short|  chas2523|1.0000000*|         1|      DONE|       fsspice_short|  705|         0|    195000|    742114|   1556244|191.00000*|
|     16001|    420001|       fsspice_short|  chas2526|1.0000000*|         1|      DONE|       fsspice_short|   57|         0|    404000|    690927|   1496724|359.00000*|
|    121001|    421001|        hspice_short|  phas2962|2.0000000*|         2|      DONE|        hspice_short|  441|         0|    300000|    210941|    587088|580.00000*|
|    397001|    422001|               fspro|  chas1665|1.0000000*|         1|      DONE|               fspro| 1290|         0|     25000|    302896|    803480|17.000000*|
|    379001|    422001|       verilog_short|  phas2648|1.0000000*|         1|      DONE|       verilog_short| 1252|         0|     43000|     31970|     94180|1.0000000*|
|    204001|    422001|        railadvisor2|  phas0006|1.0000000*|         1|      DONE|        railadvisor2|  661|         0|    218000|   8704662|   9202640|190.00000*|
|    279001|    423001|     star-rcxt_short|  phas3306|1.0000000*|         1|      DONE|     star-rcxt_short|  896|         0|    144000|    275226|   1582576|56.000000*|
|    291001|    423001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -|  929|         0|    132000|    259603|   1223520|64.000000*|
|    291001|    423001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -|  930|         0|    132000|    255271|   1223508|65.000000*|
|    291001|    423001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -|  928|         0|    132000|    254199|   1223520|65.000000*|
|    291001|    423001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -|  927|         0|    132000|    254211|   1223512|64.000000*|
|    291001|    423001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -|  926|         0|    132000|    256843|   1223516|64.000000*|
|     86001|    423001|       fsspice_short|  chas1605|1.0000000*|         1|      DONE|       fsspice_short|  360|         0|    337000|    711653|   1522464|330.00000*|
|    313001|    423001|           star-rcxt|  dhas0316|1.0000000*|         1|      DONE|           star-rcxt| 1032|         0|    110000|    107391|   1399212|31.000000*|
|    414001|    423001|                 gtb|  chas1526|1.0000000*|         1|      DONE|                 gtb| 1338|         0|      9000|     15847|     33852|0.0000000*|
|    102001|    424001|       fsspice_short|  chas1648|1.0000000*|         1|      DONE|       fsspice_short|  398|         0|    322000|    685924|   1498768|319.00000*|
|    118001|    424001|              fss_cm|  chas1616|1.0000000*|         1|      DONE|              fss_cm|  415|         0|    306000|   1002125|   1501292|302.00000*|
|     20001|    424001|       fsspice_short|  chas1646|1.0000000*|         1|      DONE|       fsspice_short|   73|         0|    404000|    686693|   1498804|396.00000*|
|    292001|    424001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -|  931|         0|    132000|    257187|   1223516|65.000000*|
|    414001|    425001|               plong|  dhas0310|1.0000000*|         1|      DONE|               cosim| 1342|         0|     11000|         0|         0|0.0000000*|
|    414001|    425001|               plong|  dhas0296|1.0000000*|         1|      DONE|               cosim| 1336|         0|     11000|         0|         0|0.0000000*|
|    400001|    425001|               fspro|  chas2738|1.0000000*|         1|      DONE|               fspro| 1315|         0|     25000|    316586|    818836|16.000000*|
|    415001|    426001|               plong|  phas3372|1.0000000*|         1|      DONE|               cosim| 1343|         0|     11000|         0|         0|0.0000000*|
|    383001|    426001|  verilog_regression|  phas2484|1.0000000*|         1|      DONE|  verilog_regression| 1281|         0|     43000|    399622|    758852|27.000000*|
|    416001|    427001|               plong|  dhas0311|1.0000000*|         1|      DONE|               cosim| 1344|         0|     11000|         0|         0|0.0000000*|
|     72001|    428001|       fsspice_short|  chas2506|1.0000000*|         1|      DONE|       fsspice_short|  322|         0|    356000|    677611|   1492652|344.00000*|
|    417001|    428001|               plong|  phas0691|1.0000000*|         1|      DONE|               cosim| 1349|         0|     11000|     22437|    515116|0.0000000*|
|    419001|    428001|                 gtb|  chas1528|1.0000000*|         1|      DONE|                 gtb| 1366|         0|      9000|     15923|     33848|0.0000000*|
|    403001|    428001|               fspro|  chas2753|1.0000000*|         1|      DONE|               fspro| 1324|         0|     25000|    312312|    815768|17.000000*|
|    302001|    429001|                 gui|  phas3049|1.0000000*|         1|      DONE|                icfb|  998|         0|    127000|    342792|   1912404|5.0000000*|
|    335001|    429001|     star-rcxt_short|  dhas0296|1.0000000*|         1|      DONE|     star-rcxt_short| 1120|         0|     94000|    102380|    996580|27.000000*|
|    125001|    429001|        hspice_short|  phas2973|2.0000000*|         2|      DONE|        hspice_short|  457|         0|    304000|    223134|    587080|545.00000*|
|    418001|    429001|               plong|  dhas0298|1.0000000*|         1|      DONE|               cosim| 1354|         0|     11000|         0|         0|0.0000000*|
|    418001|    429001|               plong|  phas0687|1.0000000*|         1|      DONE|               cosim| 1356|         0|     11000|         0|         0|0.0000000*|
|    418001|    429001|               plong|  phas3500|1.0000000*|         1|      DONE|               cosim| 1353|         0|     11000|         0|         0|0.0000000*|
|    419001|    430001|               plong|  phas1203|1.0000000*|         1|      DONE|               cosim| 1357|         0|     11000|         0|         0|0.0000000*|
|      1001|    432001|        hspice_short|  phas2972|2.0000000*|         2|      DONE|        hspice_short|    1|         0|    431000|    217837|    587076|852.00000*|
|    187001|    432001|       fsspice_short|  chas2469|1.0000000*|         1|      DONE|       fsspice_short|  627|         0|    245000|    773515|   1584932|244.00000*|
|     49001|    432001|       fsspice_short|  chas1657|1.0000000*|         1|      DONE|       fsspice_short|  154|         0|    383000|    686409|   1492784|374.00000*|
|    414001|    439001|               fspro|  chas2744|1.0000000*|         1|      DONE|               fspro| 1341|         0|     25000|    270156|    767516|16.000000*|
|     84001|    440001|  verilog_regression|  phas1800|1.0000000*|         1|      DONE|  verilog_regression|  356|         0|    356000|    180729|    329416|351.00000*|
|    297001|    441001|     star-rcxt_short|  phas1031|1.0000000*|         1|      DONE|     star-rcxt_short|  949|         0|    144000|    288967|   1218852|58.000000*|
|    313001|    441001|           star-rcxt|  dhas0304|1.0000000*|         1|      DONE|           star-rcxt| 1033|         0|    128000|    641164|   1890996|31.000000*|
|    313001|    441001|           fss_short|  chas1599|1.0000000*|         1|      DONE|           fss_short| 1028|         0|    128000|    182453|    666468|116.00000*|
|     53001|    441001|       fsspice_short|  chas1654|1.0000000*|         1|      DONE|       fsspice_short|  192|         0|    388000|    689501|   1498968|381.00000*|
|    136001|    441001|        hspice_short|  phas2966|2.0000000*|         2|      DONE|        hspice_short|  465|         0|    305000|    213068|    587080|588.00000*|
|    297001|    442001|     star-rcxt_short|  phas3307|1.0000000*|         1|      DONE|     star-rcxt_short|  948|         0|    145000|    285230|   1510656|49.000000*|
|    417001|    442001|               fspro|  phas1836|1.0000000*|         1|      DONE|               fspro| 1351|         0|     25000|    207842|    709148|16.000000*|
|    431001|    442001|          userdefine|  phas2999|1.0000000*|         1|      DONE|                   -| 1383|         0|     11000|         0|         0|0.0000000*|
|    431001|    442001|                 gtb|  chas1527|1.0000000*|         1|      DONE|                 gtb| 1391|         0|     11000|     15434|     33848|0.0000000*|
|    350001|    443001|              hs_med|  phas2982|2.0000000*|         2|      DONE|              hs_med| 1151|         0|     93000|    489467|    918736|83.000000*|
|    419001|    444001|               fspro|  chas1623|1.0000000*|         1|      DONE|               fspro| 1367|         0|     25000|     89461|    592452|16.000000*|
|    380001|    444001|            tetramax|  chas1831|4.0000000*|         4|      DONE|            tetramax| 1256|         0|     64000|    199340|    643732|4.0000000*|
|    380001|    444001|     star-rcxt_short|  phas3562|1.0000000*|         1|      DONE|     star-rcxt_short| 1264|         0|     64000|     72025|    642992|8.0000000*|
|    380001|    444001|     star-rcxt_short|  phas3531|1.0000000*|         1|      DONE|     star-rcxt_short| 1265|         0|     64000|     72088|    644872|7.0000000*|
